id,title,torrent_url
386,"Studio F.O.W. / Collection of short videos from Studio F.O.W. [2015, 3DCG, Straight, Anal, Blowjob, Group, Double Penetration, 3D, Monster, Fantasy, NSFW, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].37077.torrent
387,"The Man Who Saw Frankenstein Cry / The man who saw Frankenstein (Ángel Agudo, Scifiworld Entertainment, Waldemar Media, La Cruzada Entertainment) [2010, Documentary | Biography, TVRip]",https://d.ptorrents.com/bt/[ptorrents.com].37164.torrent
388,"""Legendary Sin Cities"" Berlin: Metropolis of Vice / ""Legendary sinful city"" Berlin: a metropolis of vices (Marrin Canell and Ted Remerowski) [2005, Documentary | History, TVRip]",https://d.ptorrents.com/bt/[ptorrents.com].37225.torrent
389,"The History of Hardcore / Hardcore History (Martin Morrison, Norwood Film Productions Ltd.) [2002, Documentary, TVRip] (Split Scenes)",https://d.ptorrents.com/bt/[ptorrents.com].37226.torrent
390,"Behind the scenes porn / Behind the scenes of the porn industry (Xavi Roca) [2015, Documentary] [rus]",https://d.ptorrents.com/bt/[ptorrents.com].37587.torrent
391,"Private Sex Club / private sex club (Gionni Travis, MRG Entertainment) [2004, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].37692.torrent
392,"Fanny Hill / Country Girl Fanny Hill (Valentine Palmer) [1995, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].37804.torrent
393,"The American Nightmare / American Nightmare (Adam Simon, Minerva Pictures) [2000, Documentary | Horror, TVRip] (Split Scenes)",https://d.ptorrents.com/bt/[ptorrents.com].37828.torrent
394,"Celebrity Sex Tapes Unwound / Sex Video Celebrity unwound (Stuart Mitchell, October Films, Channel 4 Television Corporation) [2006, Documentary, TVRip]",https://d.ptorrents.com/bt/[ptorrents.com].37872.torrent
395,MPL 2016.02.21 - Studios Karissa Diamond - The Yearning 1 / MPL 2016.02.21 - Studios Karissa Diamond - The Yearning 1 [MPL Studios Karissa],https://d.ptorrents.com/bt/[ptorrents.com].37969.torrent
396,"Pornokratiya / Anatomy of Hell / Anatomie De L'enfer / Anatomy Of Hell [2004, Horror, Drama, HDRip 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].38223.torrent
397,"S & man / S & People (J.T. Petty, Circle of Confusion, HDNet Films) [2006, Horror, Documentary, TVRip]",https://d.ptorrents.com/bt/[ptorrents.com].38237.torrent
398,"American Grindhouse / Grindhouse American (Elijah Drenner, Lux Digital Pictures, End Films) [2010, Documentary, TVRip]",https://d.ptorrents.com/bt/[ptorrents.com].38238.torrent
399,"Lovesick: Sick Love / Lovesick: Sick Love (Wolfgang Büld, Dark Black Films, The Purple Orange Film Company) [2004, Crime | Horror, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].38443.torrent
400,"Million Dollar Mona (Willard Wonderful, Alpha Blue Archives) [1973, Softcore, VHSRip]",https://d.ptorrents.com/bt/[ptorrents.com].38444.torrent
401,"Die Todesgöttin des Liebescamps / Divine Emanuele: The Cult Love (Christian Anders, Chranders) [1981, Crime, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].38517.torrent
402,"Disappear / Missing (Hideo Jojo, Junk Film Y.K.) [2005, Crime, Drama, Erotica, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].38536.torrent
403,"The Corporate Ladder / career ladder (Nick Vallelonga, Playboy Entertainment Group) [1997, Action | Thriller, TVRip]",https://d.ptorrents.com/bt/[ptorrents.com].38684.torrent
404,"Femalien / Space mistress (Cybil Richards, Surrender Cinema) [1996, Romance | Sci-Fi, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].38918.torrent
405,"Divine Emanuelle Love Cult (Deleted Scenes) / Emanuel Divine Cult Love (deleted scenes) (Christian Anders, Chranders) [1981, Crime, VHSRip]",https://d.ptorrents.com/bt/[ptorrents.com].39087.torrent
406,"The Dirty Seven La belva dalla calda pelle / Dirty Seven (Bruno Fontana, Cinema 13 Cooperativa, Consul International Films, Spectator Trading) [1982, Drama | Thriller, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].39139.torrent
407,"Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity / Supernatural Sexual Activity Emmanuel (Rolfe Kanefsky, Alain Siritzky Productions) [2011, Comedy, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].39140.torrent
408,"Emmanuelle Through Time: Emmanuelle's Forbidden Pleasures / Emmanuel through time: Forbidden pleasures Emmanuel (Rolfe Kanefsky) [2011, Erotic, Fantasy, SATRip]",https://d.ptorrents.com/bt/[ptorrents.com].39386.torrent
409,"Emanuelle Tropical / Tropical Emmanuel (J. Marreco) [1977 g., Emmanuelle Collection, VHSRip]",https://d.ptorrents.com/bt/[ptorrents.com].39527.torrent
410,"Io, Emmanuelle / I, Emmanuel (Cesare Canevari, Rofima Cinematografica) [1969, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].39899.torrent
411,"Chantal / Chantal (Tony Marsiglia, E.I. Independent Cinema, Seduction Cinema) [2007, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].40264.torrent
412,"Emmanuelle: A Hard Look / Emmanuelle: a hard look (Alex Cox, Exterminating Angel Production) [2000, Documentary, TVRip]",https://d.ptorrents.com/bt/[ptorrents.com].40312.torrent
413,"Alien Ecstasy / Alien Ecstasy (Milos Twilight, Click Productions, Hope Street Entertainment, Twilight Films) [2009, Sci-Fi, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].40327.torrent
414,"Emanuelle nera n ° 2 / Emanuel Black 2 (Bitto Albertini, San Nicola Produzione Cinematografica) [1976 g., Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].40413.torrent
415,"Emanuelle e Lolita / Emmanuel and Lolita (Henri Sala, France-Continental) [1978, drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].40628.torrent
416,"Studio F.O.W. / Studio F.O.W. Pack [2014, 3DCG, Straight, Anal, Blowjob, Group, Double Penetration, 3D, Monster, Fantasy, NSFW, Femdom, Incest, Creampie, Spanking, Bukkake, Forced Sex, Interracial Gangbang, HDRip] [eng]",https://d.ptorrents.com/bt/[ptorrents.com].40748.torrent
417,"Sextape Animation (Rikolo) [2016 g., 3DCG, Ahegao, Anal, Big Ass, Big Breasts, Cumshot, Futanari, Huge Cock, Oral, Paizuri, Selfsuck, HDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41041.torrent
418,"Scandal: Lawful Entry / legitimate path (F. Lee Cochran) [2000 g., Comedy, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41061.torrent
419,"Emmanuelle 2000: Emmanuelle Pie / Being Emmanuelle (Rolfe Kanefsky, Click Productions Inc., Oranton Ltd.) [2003, Drama | Romance, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41063.torrent
420,"Emmanuelle the Private Collection: Jesse's Secret Desires / Secret Desires Jesse (Jill Hayworth, Click Productions) [2006, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41184.torrent
421,"Penthouse - Pet Of The Year Winners 1992 / Penthouse - The winners of the contest favorite of the Year 1992 (Paul Nevitt, Penthouse) [1992, Erotic, DVDRip] (Brandy Ledford, Amy Lynn Baxter, Shauna O'Brien)",https://d.ptorrents.com/bt/[ptorrents.com].41268.torrent
422,"Scandal: 15 Minutes of Fame / 15 minutes of fame (Jill Hayworth, ASP S.A., Click Productions Inc., Oranton Ltd.) [2001, Crime, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41394.torrent
423,"Le déchaînement pervers de ManuelaEmanuelle's Perverse Outburst / Vicious Vicious Manuela antics antics Emanuel (Joe D'Amato, Cinema 80) [1983, Adult, VHSRip]",https://d.ptorrents.com/bt/[ptorrents.com].41447.torrent
424,"Bad Girls from Mars / Bad Girls from Mars (Fred Olen Ray, American Independent Productions) [1990, Comedy, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41448.torrent
425,"Emmanuelle in Hong Kong Heung Gong ngaai maan nau ji sau sing pui yuk / Emmanuelle in Hong Kong (Dick Lau, Matrix Productions) [2003, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41449.torrent
426,"Ecco lingua d'argentoEmmanuelle's Silver Tongue / Silver tongue (Mauro Ivaldi, Summit Film) [1976, sex comedy, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41450.torrent
427,"Groper Train: Wedding Capriccio Chikan densha: Chinchin hassha / Pervert Train: Wedding Capriccio (Yôjirô Takita, Shintoho Company) [1984, Erotic, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41451.torrent
428,"Sex for Sale Sang gong lau ang / Sex for sale (Yeung Kong) [1993 g., Erotic, VHSRip]",https://d.ptorrents.com/bt/[ptorrents.com].41452.torrent
429,"The Ghost Story 2: Lotus the Beauty / ghost stories: Lotus Beauty (Yip Fung) [2009, Erotic, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41453.torrent
430,"Amore libero - Free Love / Free love (Pier Ludovico Pavoni, Aquila Cinematografica) [1974, Drama, VHSRip]",https://d.ptorrents.com/bt/[ptorrents.com].41454.torrent
431,"Penthouse: Fire and Ice / Penthouse: Fire and Ice (Bob Guccione | Paul Nevitt, Penthouse Video Inc.) [1997, Erotic, DVDRip] (Lexus Locklear, Andrea Mountjoy, Nikki Nova, Shauna O'Brien, Bonita Saint, Lydia Schone, Taylor St. Clair)",https://d.ptorrents.com/bt/[ptorrents.com].41664.torrent
432,"Emmanuelle 2000: Emmanuelle and the Art of Love / Emmanuel and the art of love (Jill Hayworth, Click Studios) [2000, drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41696.torrent
433,"Secretaries / Secretaries (Janine Gosselin, Rock Candy Films) [2005, Drama | Romance, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41838.torrent
434,"Melancholie der Engel / The Melancholy of angels (Marian Dora, Authentic Film) [2009, Drama | Fantasy | Horror | Mystery | Romance | Thriller, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41853.torrent
435,"Emmanuelle 2000: Emmanuelle's Intimate Encounters / intimate encounters Emmanuel (Rolfe Kanefsky, Click Productions Inc., Click Studios, Oranton Ltd.) [2000, Drama | Romance, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41854.torrent
436,"Scandal: [email protected] / Internet sex-mail for students (Annette Surfer) [2001, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].41855.torrent
437,"Satin & Lace - An Erotic History Of Lingerie / Satin and Lace - The history of erotic lingerie (Paul Nevitt, Penthouse Video Inc.) [1992, Erotic, DVDRip] (Monique Gabrielle, Shauna O'brien, Janine Lindemulder, Julie Strain)",https://d.ptorrents.com/bt/[ptorrents.com].41965.torrent
438,"Take It Out in Trade: The Outtakes / Take it to trade: unsuccessful doubles (Edward D. Wood Jr.) [1995, compilation film of bloopers, alternate takes, behind-the-scenes footage, and deleted scenes, VHSRip]",https://d.ptorrents.com/bt/[ptorrents.com].42016.torrent
439,"Insatiable Cravings / craving (J.W. McHausen, MRG Entertainment) [2006, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].42127.torrent
440,"The Necro Files / Nekrofayly (Matt Jaissle, Threat Theatre International Inc. (TTI)) [1997, Horror | Comedy, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].42151.torrent
441,"Hurt / cause pain (Doug Phillips, Northern Iron Productions, Darkwood Film Arts Institute, Darkwood Motion Pictures) [2006, Crime | Romance, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].42605.torrent
442,"Naked News 14-04-2016 / Naked News 14-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].42673.torrent
443,"HoraThe Whore / Whore (Reinert Kiil, Kiil Produksjon) [2009, Comedy | Horror | Thriller, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].42707.torrent
444,"Charles DICKHEADS: ""Hermione GRANGER and the Invisible Visitor"" / ""Hermione Granger and Invisible The visitor"" [2015, 3D Animation, Parody, Fantasy, Sex, SATRip] [rus]",https://d.ptorrents.com/bt/[ptorrents.com].42798.torrent
445,"Community Swingers / Community Swingers (Jeff Bay, Trinity Home Entertainment) [2006, Romance, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].42878.torrent
446,"Fantom kiler 4/4 Phantom Killer (Roman Nowicki, Teraz Film) [2008, Horror, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].42970.torrent
447,"Hell Hath No Fury / Hell no fury (Rob Carpenter, Vince D'Amato, Creepy Six Films, Plotdigger Films, Cineworks Independent Filmmakers Society) [2006, Horror, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43042.torrent
448,"A Housewife Named Brandi / housewife named Brandi (Andrea Bianchi, Trinity Home Ent) [2005, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43076.torrent
449,"Naked News 18-04-2016 / Naked News 18-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43141.torrent
450,"Naked News 17-04-2016 / Naked News 17-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43142.torrent
451,"Naked News 15-04-2016 / Naked News 15-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43143.torrent
452,"Zûmu in: Bôkô danchi / Zoom In: Rape Apartments / Approximation: Apartment violence (Naosuke Kurosawa, Nikkatsu) [1980, Horror, Erotica, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43230.torrent
453,"Naked News 19-04-2016 / Naked News 19-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43273.torrent
454,"I Told You Not to Call the Police / I told you not to call the police (Bill Zebub, Bill Zebub Productions) [2010, Horror, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43302.torrent
455,"Charles DICKHEADS: ""Family Camping"" / ""Family hike"" [2015, 3D Animation, Incest, Sex, Oral, Anal, Voyeur, SATRip] [rus]",https://d.ptorrents.com/bt/[ptorrents.com].43384.torrent
456,"Meat Market / Meat Market (Brian Clement, Frontline Films, Sub Rosa Studios) [2000, Action | Horror | Comedy, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43423.torrent
457,"Naked News 21-04-2016 / Naked News 21-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43596.torrent
458,"Naked News 22-04-2016 / Naked News 22-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43601.torrent
459,"Gabriela Soukalová / Gabriela Soukalová (Biathlon IBU, Biathlon IBU) [2016 g., MILF, HDRip] [rus]",https://d.ptorrents.com/bt/[ptorrents.com].43641.torrent
460,"Rape Is a Circle / Circle of Violence (Bill Zebub, Bill Zebub Productions) [2006, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43653.torrent
461,"Frankenstein the Rapist / Frankenstein-rapist (Bill Zebub, Bill Zebub Productions) [2008, Comedy | Horror, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43654.torrent
462,"Jessicka Rabid / Mad Jessica (Matthew Reel) [2010, Horror, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43655.torrent
463,"Bikini Chain Gang / Bound chain bikini (Fred Olen Ray) [2005 g., Comedy, Softcore, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43656.torrent
464,"Kick the Cock / spying in the kitchen (Tinto Brass, Cult Epics) [2008, Short | Comedy, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43657.torrent
465,"Schnick Schnack Schnuck / Vykrutasy (Maike Brochhaus, KalkPostPornProduction) [2015 g., Erotic, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43658.torrent
466,"G String Vampire / Loincloths vampires (Sean Thornton, Seduction Cinema) [2005, Horror, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43659.torrent
467,"Anabolyzer / Anabolic (Roger A. Fratter) [2000, Horror | Thriller, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43660.torrent
468,"Naked News 24-04-2016 / Naked News 24-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43735.torrent
469,"King Kelly / Kelly King (Andrew Neel, SeeThink Films) [2012, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43772.torrent
470,"The Jail: A Women's HellAnime perse / Women's Prison: Hell for Women (Bruno Mattei, La Perla Nera) [2006, Crime | Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43806.torrent
471,"Naked News 25-04-2016 / Naked News 25-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43874.torrent
472,"Massage / Massage (Miscellaneous, Miscellaneous) [of 2000-2013, All Sex / Instructional (Guide), HDRip]",https://d.ptorrents.com/bt/[ptorrents.com].43990.torrent
473,"Pet of the Year 2001 / Favorite of 2001 (Penthouse) [2001, Erotic, DVDRip] (Zdenka Podkapova, Vicca, Melissa Ann)",https://d.ptorrents.com/bt/[ptorrents.com].43991.torrent
474,"Naked News 20-04-2016 / Naked News 20-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43992.torrent
475,"Naked News 13-04-2016 / Naked News 13-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43993.torrent
476,"Naked News 12-04-2016 / Naked News 12-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43994.torrent
477,"Naked News 11-04-2016 / Naked News 11-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43995.torrent
478,"Naked News 10-04-2016 / Naked News 10-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43996.torrent
479,"Naked News 08-04-2016 / Naked News 08-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43997.torrent
480,"Naked News 07-04-2016 / Naked News 07-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].43998.torrent
481,"Naked News 06-04-2016 / Naked News 06-04-2016 (Naked News) [2016, News, Nudity, SiteRip, 480p]",https://d.ptorrents.com/bt/[ptorrents.com].43999.torrent
482,"Naked News 06-04-2016 / Naked News 06-04-2016 (Naked News) [2016, News, Nudity, HDRip, 720p]",https://d.ptorrents.com/bt/[ptorrents.com].44000.torrent
483,"Naked News 06-04-2016 / Naked News 06-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44001.torrent
484,"Dad Made Dirty Movies / father, who rented a dirty movie (Jordan Todorov, Agitprop, Arte, Filmtank) [2012, Documentary, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44002.torrent
485,"25th Anniversary Swimsuit Video / Girls in bathing suits (Richard Boden | Matt Ferro, Penthouse) [1994, Erotic, DVDRip] (Julia Ann, Alexis Christian, Bonita Saint, Gina LaMarca, Samantha Phillips, Shannon Steele, Julie Smith)",https://d.ptorrents.com/bt/[ptorrents.com].44003.torrent
486,"Naked News 05-04-2016 / Naked News 05-04-2016 (Naked News) [2016, News, Nudity, SiteRip, 480p]",https://d.ptorrents.com/bt/[ptorrents.com].44004.torrent
487,"Naked News 05-04-2016 / Naked News 05-04-2016 (Naked News) [2016, News, Nudity, HDRip, 720p]",https://d.ptorrents.com/bt/[ptorrents.com].44005.torrent
488,"Naked News 05-04-2016 / Naked News 05-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44006.torrent
489,"Girls Of Penthouse 3 / penthouse Girls 3 (Paul Nevitt, Penthouse Video) [1995 g., Erotic, DVDRip] (Jami, Tracy, Seana, Shauna O'Brien (as Stevie), Sharon)",https://d.ptorrents.com/bt/[ptorrents.com].44007.torrent
490,"Pet Of The Year Play-Off 1993 / contest favorite of 1993 (Paul Nevitt, Penthouse) [1993, Erotic, DVDRip] (Jami Dion (as Dahlia Grey), Leslie Glass, Sasha Vinni, Tracy Wolf, Shauna O'Brien )",https://d.ptorrents.com/bt/[ptorrents.com].44008.torrent
491,"Party with the Pets / party with the girls from the Penthouse (Penthouse) [1994, Erotic, Documentary, DVDRip, Leslie Glass, Shauna O'Brien, Natalie, Sam Phillips, Theresa Prestley, Seana Ryan, Julie Smith, Natalie Smith, Julie Strain]",https://d.ptorrents.com/bt/[ptorrents.com].44009.torrent
492,"Naked News 04-04-2016 / Naked News 04-04-2016 (Naked News) [2016, News, Nudity, SiteRip, 480p]",https://d.ptorrents.com/bt/[ptorrents.com].44010.torrent
493,"Naked News 04-04-2016 / Naked News 04-04-2016 (Naked News) [2016, News, Nudity, HDRip, 720p]",https://d.ptorrents.com/bt/[ptorrents.com].44011.torrent
494,"Naked News 04-04-2016 / Naked News 04-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44012.torrent
495,"Naked News 03-04-2016 / Naked News 03-04-2016 (Naked News) [2016, News, Nudity, SiteRip, 480p]",https://d.ptorrents.com/bt/[ptorrents.com].44014.torrent
496,"Naked News 03-04-2016 / Naked News 03-04-2016 (Naked News) [2016, News, Nudity, HDRip, 720p]",https://d.ptorrents.com/bt/[ptorrents.com].44015.torrent
497,"Naked News 03-04-2016 / Naked News 03-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44016.torrent
498,"Naked News 01-04-2016 / Naked News 01-04-2016 (Naked News) [2016, News, Nudity, SiteRip, 480p]",https://d.ptorrents.com/bt/[ptorrents.com].44017.torrent
499,"Naked News 01-04-2016 / Naked News 01-04-2016 (Naked News) [2016, News, Nudity, HDRip, 720p]",https://d.ptorrents.com/bt/[ptorrents.com].44018.torrent
500,"Naked News 01-04-2016 / Naked News 01-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44019.torrent
501,"Naked News 31-03-2016 / Naked News 31-03-2016 (Naked News) [2016, News, Nudity, SiteRip, 480p]",https://d.ptorrents.com/bt/[ptorrents.com].44021.torrent
502,"Naked News 31-03-2016 / Naked News 31-03-2016 (Naked News) [2016, News, Nudity, HDRip, 720p]",https://d.ptorrents.com/bt/[ptorrents.com].44022.torrent
503,"Naked News 31-03-2016 / Naked News 31-03-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44023.torrent
504,"Naked News 29-03-2016 / Naked News 29-03-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44024.torrent
505,"Naked News 30-03-2016 / Naked News 30-03-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44025.torrent
506,"Sex and the Teenage Mind / young girls (Donald L. Gold, Goldade Productions) [2002 g., Comedy, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44026.torrent
507,"The Witches of Sappho Salon / Witch Sappho salon (Tony Marsiglia, Seduction Cinema) [2003, Horror, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44034.torrent
508,"Bo / Po (Hans Herbots, Caviar Films) [2010 g., Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44035.torrent
509,"Eskimo Limon / Lemon Popsicle: Ice cream on a stick (Boaz Davidson, Golan-Globus Productions, Noah Films) [1978, Comedy | Drama | Romance, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44036.torrent
510,"Orgasm Torture in Satan's Rape Clinic / Orgasm Torture forceful clinic Satan (William Hellfire, Electric Daisy Pushers) [2004, Horror, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44037.torrent
511,"[Censored] Jenna's Gallery Blue / Blue Gallery Jenna (Chi Chi LaRue, Vivid) [2002, Vignettes, IPTVRip] [rus]",https://d.ptorrents.com/bt/[ptorrents.com].44038.torrent
512,"Faustine et le bel été / Faustin and beautiful summer (Nina Companeez, Marianne Productions, Parc Film, Union Générale Cinématographique (UGC)) [1972, Comedy | Drama | Romance, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44039.torrent
513,"Jesus Christ: Serial Rapist / Jesus Christ: Serial rapist (Bill Zebub, Bill Zebub Productions) [2004, Horror, bondage, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44040.torrent
514,"Bizarre Lust of a Sexual Deviant / strange lust of sexual perversion (Zert Sineca, Fuzzy Devil Video, Sub Rosa Extreme) [2001, Crime | Drama | Thriller | Horror, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44041.torrent
515,"[Censored] Meggan and Hanna Love Manuel / Meggan and Hanna love Manuel (Paul Thomas, Vivid) [2008, Feature, IPTVRip] [rus]",https://d.ptorrents.com/bt/[ptorrents.com].44042.torrent
516,"Love from Paris / Love Paris (?) [1970, Erotic, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44043.torrent
517,"Érzékek iskolájaSchool of Senses / sensitivity School (András Sólyom, Hétföi Mühely) [1996, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44044.torrent
518,"Ex-Wife Affair / Case ex-wife (Francis Locke) [2005, AFantasy | Romance, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44045.torrent
519,"An Act of Confession Acts of Confession / Confession Acts (Anthony Spinelli (as Sybil Kidd)) [1972, Erotic, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44046.torrent
520,"Qing chun meng li ren Dream Lovers / lovers Dream (Joey Wong Jo-Yee) [1994 g., Erotic, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44047.torrent
521,"Naked News 26-04-2016 / Naked News 26-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44054.torrent
522,"Joves / Youth (Carles Torras, Ramon Térmens, Zip Films) [2004, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44103.torrent
523,"Naked News 27-04-2016 / Naked News 27-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44176.torrent
524,"Party Favors / souvenirs at party (Ed Hansen) [1987 g., Comedy, VHSRip]",https://d.ptorrents.com/bt/[ptorrents.com].44183.torrent
525,"Sensual Massage: The Touch of Love / Sensual Massage: Touch of Love (Bruce Seth Green) [1980, Sex Education, SATRip]",https://d.ptorrents.com/bt/[ptorrents.com].44189.torrent
526,"Naked News 28-04-2016 / Naked News 28-04-2016 (Naked News) [2016, News, Nudity, HDRip, 1080p]",https://d.ptorrents.com/bt/[ptorrents.com].44290.torrent
527,"PlemyaThe Tribe / Tribe (Miroslav Slaboshpitsky, Ukrainian State Film Agency, Rinat Akhmetov's Foundation ""Development of Ukraine"", Garmata Film Production) [2014, Crime | Drama, SATRip]",https://d.ptorrents.com/bt/[ptorrents.com].44371.torrent
528,"Marsha The Erotic Housewife / March Erotic Housewife (Donald A. Davis, Hollywood Cinema Associates) [1970, Drama, DVDRip]",https://d.ptorrents.com/bt/[ptorrents.com].44422.torrent
